o0900027	F302B	CUSAS31	ABax1N4.png	|AB~a×1(N04)|
o0900097	F3068	CUSAS01	ANSZEf.png	ANŠE~f
o0900189	F302C	CUSAS31_167	BU+BU.png	|BU~a&BU~a|
o0900202	F302D	CUSAS21_298	BU+KI.png	|BU~a+KI|
o0900204	F302E	CUSAS21	BU+TU.png	|BU~a+TU~b|
o0900253	F3069	CUSAS31	DARA4c.png	DARA₄~c
o0900259	F302F	CUSAS21	DARA4d.png	DARA₄~d
o0900277	F3030	CUSAS31_59	DINx1N58.png	|DIN×1(N58)|
o0900299	F3031	CUSAS01	DU8cxAB2.png	|DU₈~c×AB₂|
o0900301	F3032	CUSAS01	DU8cxAMAR.png	|DU₈~c×AMAR|
o0900322	F3033	CUSAS21	DUBh.png	DUB~h
o0900378	F306A	CUSAS31	DUGaxKU6.png	|DUG~a×KU₆~a|
o0900405	F3035	CUSAS01_138	DUGx1N58.png	|DUG~b~v1×1(N58)|
o0900454	F3034	CUSAS21_247	DUGxUDU+TAR.png	|DUG~b×(UDU~a×TAR)|
o0900563	F3036	CUSAS01_188	EZENxKASH.png	|EZEN~a×KAŠ~b|
o0900628	F3039	CUSAS31	GA2xE2.png	|GA₂~a1×E₂~a|
o0900633	F306B	CUSAS01	GA2a1xGESZTUa.png	|GA₂~a1×GEŠTU~a|
o0900658	F306C	CUSAS31	GA2bxKU6.png	|GA₂~b×KU₆~a|
o0900763	F303A	CUSAS31	GANcx4N57-GAR.png	|GAN~c×(4(N57).GAR)|
o0900792	F306E	CUSAS21	GESZTINd.png	GEŠTIN~d
o0900793	F306F	CUSAS01	GESZTINe.png	GEŠTIN~e
o0900809	F303B	CUSAS31	GIxA.png	|GI×A|
o0900985	F3072	CUSAS01	IBc.png	IB~c
o0901068	F303C	CUSAS01	KALAMg.png	KALAM~g
o0901069	F303D	CUSAS01	KALAMh.png	KALAM~h
o0901070	F303E	CUSAS31	KALAMh2.png	KALAM~h2
o0901105	F3073	CUSAS31	KIN2b.png	KIN₂~b
o0901225	F301A	CUSAS21	LAGABx1N58.png	|LAGAB~a×1(N58)|
o0901275	F303F	CUSAS21	LAL2xNAGA.png	|LAL₂~a×NAGA~a|
o0901347	F3040	CUSAS31	MAHaxTUN3c.png	|MAH~a×TUN₃~c|
o0901373	F301C	CUSAS31	MAR-ga.png	MAR@g~a
o0901446	F3074	CUSAS21	NA2c.png	NA₂~c
o0901555	F3041	CUSAS21	NINDA2xMAR.png	|NINDA₂×MAR~a|
o0901564	F3042	CUSAS31	NINDA2xNUN.png	|NINDA₂×NUN~a|
o0901576	F3043	CUSAS21	NINDA2xZATU710.png	|NINDA₂×ZATU710|
o0901642	F3077	CUSAS31	PAPt.png	PAP@t
o0901651	F3044	CUSAS21	PIRIGb1+DISH.png	|PIRIG~b1×1(N58@t)|
o0901655	F3018	CUSAS21	PIRIG+DIN.png	|PIRIG~b1+DIN|
o0901693	F3011	CUSAS21	SAG+UKKINx1N57.png	|SAG+UKKIN~b~v1×1(N57)|
o0901705	F300F	CUSAS31	SAL+HIxHI.png	|SAL+HI×HI|
o0901707	F300E	CUSAS01	SAL+ZATU751.png	|SAL+ZATU751~a|
o0901715	F3064	CUSAS01	SANGAe1.png	SANGA~e1
o0901721	F3046	CUSAS01	SARd.png	SAR~d
o0901728	F3048	CUSAS31	SIxENa.png	|SI×EN~a|
o0901731	F3049	CUSAS31	SIxKUb1.png	|SI×KU~b1|
o0901732	F3047	CUSAS31	SIx1N58.png	|SI×1(N58)|
o0901733	F304B	CUSAS31	SIxSAL.png	|SI×SAL|
o0901736	F304C	CUSAS31	SIxTUN3a.png	|SI×TUN₃~a|
o0901737	F300C	CUSAS31	SIxAN.png	|SI+AN|
o0901820	F304A	CUSAS31	SILA3axMUD3b.png	|SILA₃~a×MUD₃~b|
o0901873	F3079	CUSAS01	SUc.png	SU~c
o0901924	F3045	CUSAS01	SHA3a2-g.png	ŠA₃~a2@g
o0902057	F3013	CUSAS31	SZU2x1N24.png	|ŠU₂×1(N24)|
o0902066	F3017	CUSAS21	SZUR2x1N58.png	|ŠUR₂×1(N58)|
o0902180	F3007	CUSAS31	U4x1N01-N24.png	|U₄×(1(N01).1(N24))|
o0902197	F3008	CUSAS01	U4x1N14-1N01.png	|U₄×(1(N14).1(N01))|
o0902219	F3006	CUSAS31	U4-1N24.png	|U₄+1(N24)|
o0902232	F304E	CUSAS31	UBId.png	UBI~d
o0902253	F307C	CUSAS31	UDUNITAd.png	UDUNITA~d
o0902355	F301B	CUSAS01	URUxKI.png	|URU~a1×KI|
o0902361	F304F	CUSAS31	URUa1x3N57.png	|URU~a1×3(N57)|
o0902578	F3050	CUSAS01	ZATU694e.png	ZATU694~e
o0902770	F3051	CUSAS01	ZATU802b.png	ZATU802~b
o0902827	F3052	CUSAS21	ZATU859.png	ZATU859
